,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
9768,24.0,4.9,22.31279,73.170283,22.38279,73.240283,1.0,3,2,3,3,1.0,0,,26,3,25,12
9769,29.0,4.8,22.760072,75.892574,22.890072,76.022574,4.0,3,1,3,2,1.0,0,3.0,31,3,10,17
9771,30.0,5.0,22.311358,73.164798,22.421358,73.274798,2.0,1,0,1,3,2.0,0,3.0,36,3,31,22
9772,25.0,4.4,19.131141,72.813074,19.14114,72.823074,1.0,4,0,2,3,1.0,0,,25,4,1,21
9773,30.0,3.5,23.184992,77.417227,23.254992,77.487227,6.0,4,0,3,3,1.0,0,3.0,32,2,12,22
9774,25.0,4.8,26.483042,80.317833,26.523042,80.357833,,2,1,2,3,1.0,0,3.0,28,2,11,13
9775,29.0,4.6,12.934179,77.615797,13.014179,77.695797,1.0,3,1,1,2,1.0,0,3.0,19,4,2,18
9776,36.0,4.7,18.516216,73.842527,18.556216,73.882527,5.0,2,2,4,2,0.0,0,3.0,33,3,26,13
9777,25.0,5.0,27.157772,78.04725,27.207772,78.09725,5.0,3,2,2,1,0.0,0,3.0,12,2,11,17
9778,21.0,4.3,18.563934,73.915367,18.583935,73.935367,1.0,4,0,4,3,0.0,0,3.0,22,3,24,8
9779,35.0,4.9,12.316967,76.603067,12.426967,76.713067,6.0,4,2,2,1,0.0,0,3.0,28,3,8,23
9780,36.0,4.7,13.066762,80.251865,13.176762,80.361865,5.0,3,1,3,2,1.0,0,,39,3,4,17
9781,21.0,5.0,26.846156,75.8023,26.876156,75.8323,6.0,4,0,2,3,0.0,0,3.0,11,3,1,22
9782,21.0,4.8,22.310526,73.170937,22.350526,73.210937,,2,0,1,3,1.0,0,,16,4,3,13
9783,21.0,4.6,17.410371,78.437225,17.520371,78.547225,5.0,3,0,3,3,0.0,0,3.0,38,3,10,17
9784,30.0,4.6,19.221315,72.862381,19.311315,72.952381,5.0,3,0,4,3,2.0,1,3.0,49,3,18,19
9785,21.0,4.6,12.325461,76.632278,12.395461,76.702278,,3,0,4,3,0.0,0,3.0,28,4,2,18
9786,29.0,4.8,18.994237,72.825553,19.074237,72.905553,4.0,3,1,3,3,1.0,0,3.0,31,3,27,18
9787,36.0,4.5,12.326356,76.619103,12.396356,76.689103,2.0,4,2,4,2,1.0,0,3.0,27,3,31,23
9788,35.0,4.0,13.064181,80.236442,13.104181,80.276442,1.0,3,1,4,3,1.0,0,,32,4,5,16
9789,38.0,4.8,25.443994,81.860187,25.483994,81.900187,1.0,3,1,2,2,0.0,0,3.0,27,2,11,15
9790,27.0,4.6,12.975377,77.696664,13.105377,77.826664,2.0,1,2,1,1,0.0,0,,17,3,27,17
9791,22.0,4.7,26.921411,75.793604,26.961411,75.833604,6.0,2,1,4,3,1.0,0,,14,4,5,8
9792,30.0,4.7,19.121999,72.908493,19.191999,72.978493,4.0,1,2,3,3,1.0,0,3.0,44,3,25,20
9793,25.0,4.7,13.066762,80.251865,13.196762,80.381865,2.0,4,0,4,3,1.0,0,3.0,15,3,14,23
9794,20.0,4.7,18.53408,73.89852,18.60408,73.96852,4.0,4,0,2,3,1.0,0,3.0,21,3,16,23
9795,29.0,4.0,22.745536,75.893106,22.855536,76.003106,5.0,3,1,4,2,1.0,0,3.0,34,3,29,18
9797,20.0,4.9,19.091458,72.827808,19.101458,72.837808,2.0,4,1,1,3,0.0,0,3.0,12,3,5,8
9798,30.0,4.6,22.311358,73.164798,22.401358,73.254798,1.0,4,2,4,2,1.0,0,,26,3,31,23
9799,20.0,4.9,17.430448,78.418213,17.450448,78.438213,4.0,4,0,3,3,1.0,0,3.0,22,3,5,9
9800,26.0,4.7,21.149669,72.772629,21.279669,72.902629,,4,1,2,3,1.0,0,,17,4,4,17
9801,39.0,4.1,13.022394,80.242439,13.062394,80.282439,5.0,2,0,2,3,1.0,0,3.0,32,3,9,13
9802,24.0,4.9,23.184992,77.417227,23.214992,77.447227,6.0,4,1,1,3,0.0,0,3.0,23,2,13,23
9803,39.0,4.8,30.342509,78.061187,30.362509,78.081187,1.0,4,1,1,3,1.0,0,3.0,24,2,11,9
9804,30.0,4.6,17.440827,78.393391,17.450827,78.403391,4.0,4,0,1,3,1.0,0,3.0,23,4,3,9
9805,29.0,4.9,22.551084,88.354127,22.631084,88.434127,1.0,3,0,2,3,1.0,0,3.0,26,2,18,17
9806,20.0,4.9,21.186608,72.794136,21.196608,72.804136,6.0,4,2,4,2,1.0,0,3.0,16,3,30,9
9807,25.0,5.0,12.933284,77.615428,13.003284,77.685428,4.0,4,0,3,3,1.0,0,,23,3,14,23
9808,33.0,4.6,11.021278,76.995017,11.151278,77.125017,6.0,4,2,2,3,1.0,0,,20,3,8,23
9809,30.0,4.9,26.90519,75.810753,26.97519,75.880753,6.0,3,1,2,2,0.0,0,3.0,29,3,2,17
9810,28.0,4.8,26.913726,75.75282,26.983726,75.82282,6.0,3,1,2,2,1.0,0,,12,3,18,17
9811,27.0,4.0,26.911927,75.797282,26.981927,75.867282,4.0,1,1,1,2,2.0,0,3.0,37,4,6,20
9812,36.0,4.1,11.001852,76.976268,11.111852,77.086268,6.0,1,2,4,2,1.0,0,3.0,34,3,14,21
9813,24.0,4.6,19.876219,75.346017,19.956219,75.426017,6.0,4,0,3,3,1.0,0,3.0,20,2,16,23
9814,29.0,4.5,17.410371,78.437225,17.460371,78.487225,6.0,4,0,2,3,1.0,0,,11,3,30,23
9815,38.0,4.5,23.353783,85.326967,23.423783,85.396967,1.0,1,2,4,3,0.0,0,3.0,25,3,8,19
9816,22.0,4.6,12.299524,76.64262,12.329524,76.67262,4.0,4,0,1,3,1.0,0,3.0,19,4,5,22
9817,38.0,5.0,11.008638,76.984311,11.138638,77.114311,2.0,4,1,1,2,1.0,0,3.0,27,3,2,1
9818,23.0,4.8,12.914264,77.6784,12.974264,77.7384,4.0,1,0,1,3,1.0,0,3.0,21,3,11,19
9819,31.0,4.8,17.422819,78.449578,17.492819,78.519578,2.0,4,1,4,3,1.0,0,3.0,15,3,14,24
9820,30.0,4.6,12.975377,77.696664,13.005377,77.726664,4.0,4,1,3,2,1.0,0,3.0,18,3,30,23
9821,23.0,4.7,26.90294,75.793007,26.99294,75.883007,5.0,1,0,3,3,1.0,0,3.0,37,3,27,19
9822,30.0,4.9,18.539299,73.897902,18.629299,73.987902,,4,2,2,2,0.0,0,3.0,20,3,27,23
9823,35.0,4.6,23.214294,77.435361,23.264294,77.485361,1.0,1,1,1,3,1.0,0,3.0,31,2,17,9
9824,30.0,4.7,0.0,0.0,0.07,0.07,2.0,4,0,1,3,1.0,0,3.0,22,4,2,22
9825,28.0,4.8,23.354422,85.3329,23.464422,85.4429,1.0,4,0,3,3,0.0,0,,21,3,14,23
9826,38.0,3.9,22.761226,75.887522,22.831226,75.957521,,1,2,4,2,1.0,0,3.0,41,3,2,21
9827,29.0,4.6,19.055831,72.833984,19.135831,72.913984,5.0,1,0,1,3,2.0,0,3.0,41,4,2,20
9828,28.0,4.7,11.003669,76.976494,11.033669,77.006494,4.0,1,0,4,3,1.0,0,3.0,21,3,19,21
9829,33.0,4.0,23.357804,85.325146,23.377804,85.345146,2.0,4,0,3,3,1.0,0,3.0,33,3,9,9
9830,34.0,4.8,26.846156,75.8023,26.896156,75.8523,6.0,4,2,1,1,0.0,0,3.0,11,3,15,16
9831,38.0,5.0,26.846156,75.8023,26.916156,75.8723,4.0,3,2,2,3,2.0,0,3.0,41,3,14,17
9832,36.0,4.9,22.515082,88.36783,22.525082,88.37783,4.0,2,2,3,1,1.0,0,3.0,28,2,11,11
9833,28.0,4.8,0.0,0.0,0.01,0.01,1.0,4,1,2,2,0.0,0,,11,2,17,9
9834,21.0,4.8,12.98041,77.640489,13.03041,77.690489,2.0,3,1,2,3,1.0,0,3.0,27,3,9,17
9835,34.0,4.6,18.927584,72.832585,18.997584,72.902585,4.0,1,2,4,3,1.0,0,3.0,36,3,29,20
9836,25.0,4.8,10.020683,76.310631,10.030683,76.320631,4.0,4,2,2,2,0.0,0,3.0,15,2,11,9
9837,34.0,4.7,18.536718,73.830327,18.586718,73.880327,2.0,1,1,1,2,1.0,0,3.0,30,4,1,19
9838,34.0,4.1,25.454697,81.834492,25.504697,81.884492,1.0,3,2,3,3,1.0,0,3.0,33,2,13,18
9839,29.0,4.8,13.029198,77.570997,13.059198,77.600997,4.0,3,1,2,3,1.0,0,3.0,17,4,1,18
9840,22.0,4.3,18.569156,73.774723,18.579156,73.784723,1.0,4,0,2,3,1.0,0,3.0,27,3,13,9
9841,25.0,4.6,13.045479,80.23311,13.095479,80.28311,6.0,1,2,3,1,1.0,0,,16,3,21,22
9842,30.0,4.7,26.911378,75.789034,27.001378,75.879034,4.0,3,0,2,3,1.0,0,3.0,35,3,6,19
9843,35.0,3.6,9.988483,76.295211,10.098483,76.405211,2.0,1,2,1,2,1.0,0,,31,2,12,20
9844,35.0,4.5,9.985497,76.276999,10.115497,76.406999,4.0,4,2,3,3,1.0,0,3.0,35,2,18,1
9845,30.0,3.5,10.994136,76.963303,11.084136,77.053303,,3,1,3,2,1.0,0,3.0,38,3,16,21
9846,35.0,4.8,18.554382,73.798206,18.684382,73.928206,6.0,3,1,1,2,0.0,0,3.0,26,3,4,18
9847,21.0,4.5,26.891191,75.802083,26.941191,75.852083,2.0,3,2,2,3,1.0,0,3.0,25,3,17,17
9848,36.0,4.7,23.351489,85.324253,23.441489,85.414253,4.0,1,1,4,2,1.0,0,,38,3,31,19
9849,20.0,5.0,0.0,0.0,0.02,0.02,6.0,4,1,1,2,0.0,0,3.0,23,4,3,8
9850,33.0,4.8,21.17106,72.789292,21.22106,72.839292,1.0,1,1,2,3,1.0,0,3.0,26,3,26,20
9851,22.0,4.7,12.939496,77.625999,12.949496,77.635999,6.0,4,0,3,3,0.0,0,,11,4,5,10
9852,29.0,4.7,12.323994,76.626167,12.373994,76.676167,2.0,1,1,3,3,1.0,0,,26,3,21,22
9853,30.0,4.6,13.054347,80.257221,13.084347,80.287221,6.0,3,0,3,3,1.0,0,3.0,25,3,17,17
9854,27.0,4.7,12.337928,76.617889,12.407928,76.687889,5.0,1,0,1,3,0.0,0,3.0,41,4,2,22
9855,37.0,3.7,11.016298,76.972076,11.146298,77.102076,,1,1,2,2,1.0,0,3.0,41,3,2,15
9856,22.0,4.7,22.310526,73.170937,22.370526,73.230937,6.0,4,2,1,1,1.0,0,3.0,18,3,30,23
9857,27.0,4.6,19.875522,75.367127,19.925522,75.417127,1.0,4,1,3,2,0.0,0,3.0,13,2,17,22
9858,35.0,4.6,0.0,0.0,0.05,0.05,,3,0,2,3,1.0,0,,38,2,17,19
9859,30.0,4.6,11.003681,76.975525,11.083681,77.055525,4.0,1,2,3,2,3.0,0,,49,3,16,22
9860,29.0,4.7,-30.885915,75.788259,30.945915,75.848259,5.0,1,1,2,3,1.0,0,3.0,30,2,15,19
9861,38.0,4.1,23.355164,85.324097,23.465164,85.434097,,1,2,2,3,1.0,0,3.0,35,3,20,20
9862,20.0,5.0,19.055831,72.833984,19.065831,72.843984,2.0,2,0,2,3,1.0,0,3.0,30,4,3,11
9863,27.0,4.9,17.428294,78.404423,17.438294,78.414423,6.0,4,0,3,3,1.0,0,3.0,19,3,1,10
9864,38.0,4.9,10.035573,76.336958,10.045573,76.346958,4.0,2,2,2,2,1.0,0,3.0,38,2,15,11
9865,20.0,4.5,30.899584,75.809346,30.909584,75.819346,2.0,4,1,2,2,0.0,0,,11,2,17,10
9866,24.0,4.9,12.323194,76.630583,12.453194,76.760583,6.0,1,1,4,3,1.0,0,3.0,16,3,16,22
9867,31.0,5.0,12.297954,76.665169,12.307954,76.675169,4.0,4,0,3,3,1.0,0,3.0,28,4,5,9
9868,36.0,4.1,12.975996,80.221898,13.065996,80.311898,5.0,3,1,1,2,1.0,0,3.0,33,3,23,18
9869,32.0,5.0,19.1093,72.825451,19.1893,72.905451,1.0,4,0,1,3,1.0,0,3.0,23,3,2,23
9870,27.0,4.6,11.021278,76.995017,11.131278,77.105017,5.0,4,1,3,3,1.0,0,3.0,20,3,23,24
9871,36.0,4.4,26.914142,75.805704,27.054142,75.945704,4.0,3,2,2,2,1.0,0,3.0,34,3,14,18
9872,23.0,4.8,18.554382,73.798206,18.644382,73.888206,5.0,1,0,2,3,2.0,0,3.0,41,3,23,19
9873,25.0,4.7,12.934179,77.615797,12.944179,77.625797,4.0,4,1,1,3,1.0,0,,11,3,13,9
9874,37.0,4.4,30.366322,78.070453,30.456322,78.160453,2.0,1,2,4,2,2.0,0,3.0,35,2,16,21
9875,31.0,4.8,18.55144,73.804855,18.59144,73.844855,4.0,3,2,1,1,0.0,0,3.0,15,3,7,16
9876,32.0,4.0,0.0,0.0,0.08,0.08,5.0,4,0,4,3,1.0,0,,35,2,12,23
9877,20.0,3.2,22.308096,73.167753,22.388096,73.247753,6.0,4,2,2,2,2.0,0,3.0,42,3,6,23
9878,20.0,4.9,0.0,0.0,0.09,0.09,,3,2,1,3,0.0,0,3.0,23,3,16,18
9879,21.0,4.5,21.149569,72.772697,21.279569,72.902697,2.0,3,1,4,3,0.0,0,,24,3,12,18
9880,26.0,4.5,12.935662,77.61413,13.005662,77.68413,5.0,1,0,3,3,1.0,0,3.0,43,3,2,19
9881,37.0,3.5,18.563934,73.915367,18.693935,74.045367,5.0,4,1,4,2,1.0,0,3.0,35,3,10,23
9882,21.0,4.5,0.0,0.0,0.05,0.05,2.0,1,2,3,2,1.0,0,3.0,24,2,13,21
9883,25.0,4.2,12.934179,77.615797,13.004179,77.685797,5.0,1,1,4,2,2.0,0,,43,3,14,20
9884,26.0,4.8,11.006686,76.951736,11.076686,77.021736,4.0,1,2,3,1,1.0,0,3.0,30,3,12,20
9885,22.0,4.9,22.745049,75.892471,22.855049,76.002471,2.0,3,2,3,1,1.0,0,3.0,29,3,6,18
9886,25.0,5.0,22.753659,75.903365,22.823659,75.973365,2.0,1,0,3,3,0.0,0,3.0,30,3,29,22
9887,39.0,4.7,30.335259,78.053162,30.395259,78.113162,2.0,1,2,1,1,1.0,0,3.0,28,2,17,20
9888,26.0,4.3,19.121999,72.908493,19.131999,72.918493,2.0,4,0,2,3,1.0,0,3.0,25,4,5,10
9889,25.0,4.9,22.728163,75.884212,22.808163,75.964212,,3,2,3,2,1.0,0,,15,3,8,18
9890,27.0,4.5,26.892312,75.806896,26.962312,75.876896,2.0,1,2,4,3,1.0,0,,25,3,31,21
9891,26.0,4.5,23.235123,77.398886,23.275123,77.438886,1.0,2,1,4,3,0.0,0,3.0,24,2,11,12
9892,28.0,4.7,21.157735,72.768778,21.217735,72.828778,4.0,4,2,1,2,1.0,0,,15,3,9,23
9893,23.0,5.0,12.975377,77.696664,13.035377,77.756664,1.0,4,1,3,3,1.0,0,,19,3,11,1
9894,24.0,4.5,21.186438,72.794115,21.196438,72.804115,5.0,4,0,4,3,1.0,0,3.0,19,3,7,9
9895,32.0,4.9,19.121999,72.908493,19.191999,72.978493,6.0,4,2,4,1,0.0,0,3.0,17,3,29,1
9896,23.0,4.7,13.054347,80.257221,13.064347,80.267221,5.0,4,0,1,3,1.0,0,,20,3,21,9
9897,24.0,4.7,19.131141,72.813074,19.151141,72.833074,,4,2,2,2,0.0,0,3.0,18,3,1,9
9898,21.0,4.5,18.994049,72.825203,19.024049,72.855203,1.0,3,1,2,2,0.0,0,3.0,29,3,5,17
9899,21.0,4.9,13.022394,80.242439,13.082394,80.302439,,3,1,2,2,1.0,0,3.0,26,3,17,17
9900,33.0,4.5,22.761226,75.887522,22.841226,75.967522,4.0,4,2,4,3,1.0,0,3.0,35,4,2,23
9901,34.0,4.8,17.483216,78.552111,17.503216,78.572111,6.0,2,0,4,3,1.0,0,3.0,21,4,1,11
9902,35.0,4.2,22.753839,75.897429,22.883838,76.027429,5.0,4,1,1,2,2.0,0,3.0,37,3,16,1
9903,38.0,4.5,0.0,0.0,0.11,0.11,2.0,1,1,2,2,2.0,0,3.0,36,4,4,23
9904,38.0,3.8,18.536562,73.896485,18.616562,73.976485,1.0,1,2,4,2,1.0,0,3.0,41,3,4,19
9905,32.0,4.7,0.0,0.0,0.06,0.06,6.0,3,2,4,1,1.0,0,3.0,22,3,17,17
9906,31.0,4.7,17.430448,78.418213,17.460448,78.448213,5.0,4,1,3,2,1.0,0,3.0,18,3,24,23
9907,21.0,4.6,25.451646,81.832796,25.521646,81.902796,4.0,4,1,2,2,1.0,0,,21,2,18,23
9908,32.0,4.7,23.211529,77.419399,23.241529,77.449399,2.0,1,2,3,2,1.0,0,3.0,30,2,11,20
9909,35.0,4.7,19.12663,72.829976,19.14663,72.849976,6.0,4,2,2,2,1.0,0,,11,3,11,9
9910,24.0,4.7,0.0,0.0,0.13,0.13,2.0,1,1,4,2,1.0,0,3.0,28,2,14,20
9911,21.0,4.8,12.934365,77.616155,12.944365,77.626155,5.0,4,0,1,3,1.0,0,3.0,24,3,3,23
9912,28.0,4.7,-22.53796,88.349843,22.60796,88.419843,2.0,1,1,3,2,0.0,0,3.0,25,2,14,19
9913,26.0,4.9,12.933298,77.614293,12.973298,77.654293,5.0,2,2,4,1,1.0,0,3.0,22,3,11,13
9914,27.0,4.6,13.026279,80.174568,13.066279,80.214568,5.0,2,1,3,3,1.0,0,3.0,32,3,13,14
9915,33.0,4.5,13.045479,80.23311,13.095479,80.28311,1.0,3,1,4,3,1.0,0,3.0,27,3,28,18
9917,23.0,4.8,23.354422,85.3329,23.434422,85.4129,2.0,1,2,2,3,1.0,0,3.0,21,3,2,19
9918,33.0,4.7,18.516216,73.842527,18.596216,73.922527,4.0,4,0,2,3,2.0,0,3.0,36,4,4,23
9919,36.0,4.9,18.536562,73.896485,18.576562,73.936485,1.0,3,2,3,3,1.0,0,,29,3,7,15
9920,34.0,4.6,11.026117,76.944652,11.076117,76.994652,5.0,3,0,3,3,1.0,0,3.0,28,4,3,19
9921,36.0,4.7,22.745536,75.893106,22.795536,75.943106,5.0,4,2,1,3,1.0,0,3.0,15,3,9,23
9922,24.0,4.7,17.451976,78.385883,17.501976,78.435883,4.0,1,2,4,3,1.0,0,3.0,21,3,7,19
9923,34.0,4.2,26.90294,75.793007,27.03294,75.923007,1.0,3,2,3,1,1.0,0,,31,3,25,18
9924,29.0,4.6,27.163303,78.057044,27.193303,78.087044,2.0,3,0,2,3,0.0,0,3.0,17,2,13,17
9925,21.0,4.4,11.021278,76.995017,11.071278,77.045017,,4,0,4,3,0.0,0,3.0,16,3,30,23
9926,28.0,4.8,17.433809,78.386744,17.443809,78.396744,2.0,4,2,4,3,0.0,0,3.0,18,3,19,10
9927,25.0,5.0,12.939496,77.625999,13.019496,77.705999,6.0,4,2,3,1,0.0,0,,27,3,8,24
9928,31.0,3.2,30.905562,75.832841,31.045562,75.972841,6.0,4,0,1,3,1.0,0,3.0,33,2,16,23
9929,24.0,4.6,25.454648,81.834502,25.494648,81.874502,4.0,2,2,2,3,1.0,0,3.0,26,2,15,12
9930,26.0,4.7,21.157729,72.768726,21.167729,72.778726,1.0,4,2,1,1,0.0,0,,10,3,26,8
9931,31.0,4.3,18.530963,73.828972,18.600963,73.898972,5.0,1,1,2,2,1.0,0,3.0,36,4,4,22
9932,31.0,4.3,22.32,73.17,22.38,73.23,1.0,4,0,3,3,1.0,0,3.0,31,3,11,22
9933,23.0,4.8,26.891191,75.802083,26.941191,75.852083,4.0,3,2,4,1,1.0,0,3.0,16,3,9,17
9934,26.0,4.2,17.410371,78.437225,17.460371,78.487225,,4,0,1,3,1.0,0,3.0,16,3,5,22
9935,20.0,4.5,21.17106,72.789292,21.28106,72.899292,1.0,1,2,2,3,1.0,0,3.0,19,3,16,21
9936,32.0,4.7,21.175104,72.804342,21.185104,72.814342,2.0,2,1,1,2,1.0,0,3.0,28,3,7,12
9937,30.0,4.7,13.026286,80.275235,13.066286,80.315235,1.0,2,1,3,2,1.0,0,3.0,32,3,1,13
9938,22.0,4.7,26.902328,75.794257,27.012328,75.904257,1.0,1,0,4,3,1.0,0,3.0,28,4,6,20
9939,39.0,4.4,12.933284,77.615428,13.063284,77.745428,2.0,1,1,4,2,1.0,0,3.0,33,3,8,20
9940,39.0,3.9,18.636215,73.751081,18.726215,73.841081,6.0,1,2,4,3,1.0,0,3.0,33,3,10,20
9941,23.0,4.7,12.972532,77.608179,13.012532,77.648179,1.0,2,1,2,3,0.0,0,,24,3,9,13
9942,29.0,4.9,25.449872,81.836167,25.479872,81.866167,6.0,1,2,2,3,1.0,0,3.0,11,2,15,21
9943,36.0,4.8,22.745049,75.892471,22.795049,75.942471,5.0,3,0,4,3,1.0,0,3.0,30,3,17,18
9944,37.0,4.4,18.569156,73.774723,18.649156,73.854723,,1,1,3,2,0.0,0,3.0,36,3,31,19
9945,35.0,4.7,22.732225,75.874765,22.812225,75.954765,4.0,1,2,4,2,1.0,0,,42,3,27,21
9946,23.0,5.0,17.428294,78.404423,17.488294,78.464423,4.0,3,2,1,2,1.0,0,,18,3,7,18
9947,22.0,4.2,21.160522,72.771477,21.210522,72.821477,1.0,4,0,3,3,1.0,0,,22,3,17,23
9948,30.0,4.9,19.091458,72.827808,19.161458,72.897808,5.0,1,0,1,3,0.0,0,3.0,45,3,25,19
9949,32.0,4.7,22.751857,75.866699,22.811857,75.926699,4.0,4,2,2,2,1.0,0,3.0,19,3,7,22
9950,20.0,4.1,22.310526,73.170937,22.400526,73.260937,,1,0,4,3,1.0,0,,37,3,20,21
9951,21.0,4.9,0.0,0.0,0.11,0.11,,1,2,2,1,1.0,0,3.0,24,2,18,19
9952,33.0,4.5,27.161661,78.011544,27.291661,78.141544,1.0,4,0,3,3,1.0,0,3.0,22,2,16,23
9954,31.0,4.1,21.186608,72.794136,21.206608,72.814136,5.0,2,1,2,2,2.0,0,3.0,38,3,30,11
9955,37.0,3.7,13.045479,80.23311,13.175479,80.36311,5.0,4,1,3,2,1.0,0,,31,3,2,23
9956,20.0,4.9,22.539129,88.365507,22.579129,88.405507,4.0,2,2,3,2,1.0,0,3.0,25,2,13,14
9957,26.0,4.8,12.934365,77.616155,13.064365,77.746155,2.0,3,2,1,2,1.0,0,3.0,21,4,2,18
9958,23.0,4.8,26.846156,75.8023,26.936156,75.8923,4.0,4,1,3,2,1.0,0,3.0,27,3,10,23
9959,33.0,4.8,21.185047,72.80859,21.215047,72.83859,,4,1,3,2,1.0,0,3.0,25,3,19,22
9960,24.0,4.7,17.451976,78.385883,17.471976,78.405883,6.0,4,0,3,3,1.0,0,3.0,13,3,15,10
9961,37.0,4.7,18.536718,73.830327,18.646718,73.940327,,4,1,3,2,1.0,0,3.0,16,3,25,23
9962,36.0,4.5,18.994237,72.825553,19.084237,72.915553,,3,1,3,2,1.0,0,3.0,29,3,8,11
9963,30.0,4.7,13.026279,80.174568,13.076279,80.224568,5.0,3,1,1,3,0.0,0,3.0,13,3,19,18
9964,24.0,4.6,22.744648,75.894377,22.854648,76.004377,4.0,4,2,1,3,1.0,0,3.0,22,3,6,22
9965,20.0,4.9,18.592718,73.773572,18.612718,73.793572,5.0,4,1,1,2,1.0,0,,16,3,15,9
9966,36.0,4.7,30.899992,75.831338,30.979992,75.911338,2.0,3,2,4,1,0.0,0,3.0,27,2,12,19
9967,28.0,4.6,22.569358,88.433452,22.629358,88.493452,4.0,3,2,1,3,0.0,0,3.0,18,2,13,18
9968,24.0,4.8,0.0,0.0,0.08,0.08,1.0,1,1,2,2,0.0,0,3.0,27,2,14,22
9969,37.0,4.9,12.972532,77.608179,13.082532,77.718179,5.0,4,2,3,2,1.0,0,3.0,30,3,2,23
9970,28.0,4.8,26.849596,75.800512,26.899596,75.850512,6.0,1,2,3,2,1.0,0,,15,3,5,21
9971,38.0,4.6,23.353783,85.326967,23.433783,85.406967,6.0,1,2,4,3,1.0,0,,22,3,18,20
9972,38.0,4.6,22.725835,75.887648,22.775835,75.937648,4.0,1,2,2,1,1.0,0,3.0,26,3,13,20
9973,33.0,4.5,11.021278,76.995017,11.131278,77.105017,5.0,4,1,4,2,0.0,0,3.0,26,3,18,23
9974,34.0,4.8,21.160437,72.774209,21.270437,72.884209,5.0,1,2,4,2,1.0,0,,43,4,4,10
9975,35.0,3.6,13.054347,80.257221,13.164347,80.367221,,3,2,3,2,1.0,0,3.0,38,3,27,17
9976,34.0,4.2,12.311072,76.654878,12.321072,76.664878,,4,0,2,3,1.0,0,3.0,20,3,19,9
9977,37.0,4.8,12.934365,77.616155,12.984365,77.666155,6.0,3,0,3,3,1.0,0,3.0,21,3,5,17
9978,27.0,4.7,23.359194,85.325447,23.489194,85.455447,2.0,4,2,3,2,1.0,0,,17,3,8,22
9979,22.0,4.3,0.0,0.0,0.04,0.04,6.0,2,0,1,3,1.0,0,3.0,43,2,11,18
9980,32.0,4.2,22.745049,75.892471,22.775049,75.922471,4.0,1,1,3,2,0.0,0,3.0,32,3,24,19
9981,22.0,4.6,19.120083,72.907385,19.210083,72.997385,5.0,4,0,2,3,0.0,0,,22,3,16,24
9982,21.0,4.1,21.183434,72.814492,21.263434,72.894492,1.0,1,0,2,3,0.0,0,3.0,34,3,16,21
9983,22.0,4.6,19.120083,72.907385,19.250083,73.037385,2.0,4,2,3,2,1.0,0,3.0,17,3,14,22
9984,35.0,4.0,22.538999,88.322337,22.578999,88.362337,,3,0,1,3,1.0,0,3.0,38,2,11,15
9985,28.0,5.0,23.333017,85.3172,23.393017,85.3772,,3,0,3,3,0.0,0,3.0,23,3,1,18
9986,25.0,4.0,19.091458,72.827808,19.101458,72.837808,,4,0,3,3,0.0,0,3.0,19,3,7,10
9987,32.0,4.2,22.310237,73.158921,22.400237,73.248921,,3,0,3,3,1.0,0,,35,3,8,18
9988,36.0,4.7,17.483216,78.552111,17.493216,78.562111,6.0,4,0,3,3,1.0,0,,25,3,11,9
9989,37.0,4.6,26.913987,75.752891,27.053987,75.892891,6.0,1,2,4,2,0.0,0,3.0,26,3,6,20
9990,29.0,4.7,18.994237,72.825553,19.084237,72.915553,2.0,3,2,3,2,1.0,0,3.0,21,3,20,18
9991,20.0,4.9,19.1813,72.836191,19.1913,72.846191,6.0,4,1,3,3,0.0,0,3.0,18,3,24,10
9992,38.0,4.6,12.310972,76.659264,12.390972,76.739264,1.0,4,1,4,3,0.0,0,,18,3,16,22
9993,21.0,4.9,26.90519,75.810753,26.98519,75.890753,5.0,4,0,4,3,1.0,0,,20,4,2,22
9994,36.0,4.7,19.065838,72.832658,19.155838,72.922658,2.0,3,0,1,3,1.0,0,3.0,42,3,6,17
9995,33.0,4.6,12.323978,76.627961,12.453978,76.757961,,1,2,3,1,1.0,0,3.0,30,3,29,21
9996,25.0,4.5,17.41233,78.449654,17.49233,78.529654,4.0,3,0,4,3,1.0,0,3.0,34,3,18,17
9997,30.0,4.4,22.515082,88.36783,22.625082,88.47783,6.0,1,0,2,3,1.0,0,,32,2,12,21
9998,28.0,4.8,15.546594,73.760431,15.596594,73.810431,4.0,1,1,1,2,1.0,0,3.0,20,2,11,20
9999,31.0,4.0,9.957144,76.296783,10.047144,76.386783,4.0,3,2,4,3,0.0,0,3.0,42,2,18,17
10000,24.0,4.6,11.006686,76.951736,11.136686,77.081736,1.0,1,2,4,2,0.0,0,3.0,22,4,2,19
10001,37.0,4.7,26.469003,80.316344,26.509003,80.356344,,2,1,2,2,0.0,0,3.0,27,2,17,12
10002,33.0,4.3,17.451976,78.385883,17.541976,78.475883,,1,2,4,3,1.0,0,3.0,44,3,2,19
10004,33.0,4.9,23.359407,85.325055,23.369407,85.335055,,4,2,3,1,0.0,0,,21,3,26,10
