Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),month,day,Final_Hour
6446,28.0,4.9,19.178321,72.834715,19.268321,72.924715,5.0,4,1,2,3,1.0,0,,28,4,2,22
34272,36.0,4.7,26.471617,80.313564,26.581617,80.423564,2.0,3,2,1,2,1.0,0,3.0,27,2,18,17
12865,30.0,4.5,12.334022,76.618203,12.384022,76.668203,1.0,4,0,3,3,0.0,0,3.0,29,3,28,22
27286,26.0,4.7,18.56245,73.916619,18.64245,73.996619,5.0,1,2,1,2,0.0,0,3.0,34,3,31,19
7476,29.0,5.0,12.297954,76.665169,12.427954,76.795169,,1,1,1,3,0.0,0,3.0,26,4,2,21
29970,31.0,4.6,15.303897,73.914336,15.413897,74.024336,1.0,3,1,4,2,1.0,0,3.0,22,2,16,18
34353,30.0,4.7,18.543626,73.905101,18.613626,73.975101,5.0,1,2,1,3,0.0,1,3.0,49,4,4,20
29452,27.0,4.8,13.022394,80.242439,13.152394,80.372439,1.0,3,2,2,2,0.0,0,3.0,21,3,2,18
20923,27.0,4.8,12.323994,76.626167,12.453994,76.756167,1.0,4,0,1,3,0.0,0,3.0,18,3,23,24
27012,30.0,5.0,13.058616,80.264151,13.088616,80.294151,4.0,1,2,1,1,2.0,0,3.0,35,3,21,21
21345,26.0,5.0,19.207222,72.972281,19.237222,73.002281,,1,0,2,3,1.0,0,,22,3,26,19
4651,30.0,4.7,23.416792,85.316842,23.486792,85.386842,6.0,3,0,2,3,1.0,0,3.0,27,3,4,20
33900,39.0,4.4,26.911927,75.797282,27.041927,75.927282,6.0,1,1,1,2,0.0,0,3.0,31,4,4,19
4045,38.0,4.9,12.334022,76.618203,12.344022,76.628203,4.0,4,1,3,2,1.0,0,3.0,17,4,5,9
40754,21.0,4.8,18.546947,73.900626,18.566947,73.920626,1.0,4,1,4,3,1.0,0,3.0,17,3,11,10
32749,33.0,4.6,17.430448,78.418213,17.440448,78.428213,2.0,2,2,3,2,1.0,0,3.0,27,3,13,12
18939,34.0,4.2,12.970221,77.645396,13.060221,77.735396,,3,2,4,2,1.0,0,,32,3,10,17
31087,39.0,4.5,26.892312,75.806896,26.972313,75.886896,5.0,3,0,3,3,1.0,0,3.0,35,3,4,17
17304,33.0,4.3,13.064181,80.236442,13.194181,80.366442,6.0,1,1,4,2,0.0,0,3.0,32,3,23,20
15021,24.0,4.7,15.516833,73.768172,15.606833,73.858172,4.0,3,1,3,2,0.0,0,,29,2,16,17
16969,24.0,4.5,13.044694,80.26147,13.074694,80.29147,,1,1,3,3,0.0,0,3.0,24,3,5,21
372,38.0,4.6,19.176269,72.836721,19.216269,72.876721,1.0,2,2,2,2,1.0,0,3.0,26,3,17,12
39733,37.0,4.9,0.0,0.0,0.09,0.09,2.0,4,0,4,3,0.0,0,3.0,22,3,14,22
1353,25.0,4.8,19.178321,72.834715,19.258321,72.914715,5.0,4,2,1,2,1.0,0,3.0,21,3,14,23
41868,21.0,4.7,12.914264,77.6784,13.044264,77.8084,2.0,1,1,1,3,0.0,0,3.0,21,3,10,22
11264,34.0,4.5,22.31279,73.170283,22.33279,73.190283,4.0,4,1,3,2,1.0,0,3.0,17,3,28,9
30577,27.0,4.4,26.892312,75.806896,26.932312,75.846896,6.0,2,0,3,3,2.0,1,,54,3,11,14
9211,30.0,4.7,-22.552672,88.352885,22.622672,88.422885,4.0,1,1,4,2,1.0,0,,35,2,16,19
42145,32.0,4.5,17.451976,78.385883,17.531976,78.465883,6.0,4,1,3,2,0.0,0,,15,3,2,1
30198,26.0,5.0,0.0,0.0,0.13,0.13,6.0,3,1,4,3,1.0,0,3.0,16,3,10,18
43690,20.0,4.7,19.103249,72.846749,19.173249,72.916749,1.0,3,2,1,3,1.0,0,,26,3,23,17
15000,24.0,4.8,13.091809,80.219104,13.171809,80.299104,2.0,3,2,3,3,0.0,0,3.0,15,3,10,18
44276,38.0,4.7,12.3085,76.665808,12.3485,76.705808,6.0,2,1,3,3,1.0,0,3.0,23,4,3,14
9892,28.0,4.7,21.157735,72.768778,21.217735,72.828778,4.0,4,2,1,2,1.0,0,,15,3,9,23
14647,21.0,4.8,0.0,0.0,0.09,0.09,4.0,1,0,4,3,2.0,0,,41,3,18,19
33458,27.0,4.8,19.178321,72.834715,19.268321,72.924715,,3,1,2,3,1.0,0,3.0,24,3,16,18
29574,29.0,4.4,22.311844,73.165081,22.441844,73.295081,5.0,1,2,2,3,1.0,0,3.0,34,3,20,19
18341,31.0,4.8,21.15276,72.778059,21.28276,72.908059,6.0,1,2,3,2,1.0,0,3.0,28,4,6,22
27943,34.0,4.7,0.0,0.0,0.11,0.11,5.0,1,0,3,3,1.0,1,,52,3,4,17
39816,22.0,4.4,11.024839,77.007003,11.134839,77.117003,2.0,1,0,1,3,1.0,0,3.0,35,3,4,20
38350,31.0,4.0,22.732225,75.874765,22.842225,75.984765,4.0,3,2,3,2,1.0,0,3.0,38,3,8,17
42223,30.0,4.9,17.455894,78.375467,17.525894,78.445467,1.0,4,1,1,2,1.0,0,3.0,21,3,27,23
36070,36.0,4.6,11.003008,76.97544,11.013008,76.98544,2.0,2,0,2,3,2.0,0,,38,3,11,11
35559,30.0,4.7,26.913987,75.752891,27.053987,75.892891,6.0,1,1,2,3,1.0,0,3.0,17,3,2,21
11759,32.0,4.3,22.526461,88.364453,22.656461,88.494453,5.0,1,1,4,3,1.0,0,3.0,39,2,16,20
4249,36.0,4.9,18.927584,72.832585,18.947584,72.852585,,4,1,2,3,0.0,0,,22,3,5,8
8074,34.0,4.7,15.585658,73.743606,15.635658,73.793606,5.0,4,0,2,3,1.0,0,3.0,23,2,17,23
21011,33.0,4.3,22.751234,75.88949,22.841234,75.97949,,1,0,3,3,1.0,0,3.0,47,4,6,21
40195,29.0,4.9,23.351058,85.325731,23.441058,85.415731,4.0,4,1,4,3,1.0,0,,23,3,25,22
24664,23.0,4.9,27.159795,78.04299,27.189795,78.07299,1.0,1,1,4,2,1.0,0,3.0,12,2,13,21
39269,38.0,4.8,11.022169,76.999594,11.112169,77.089594,1.0,4,2,4,2,0.0,0,3.0,17,3,20,23
9189,23.0,4.8,26.849596,75.800512,26.989596,75.940512,1.0,3,1,1,2,1.0,0,3.0,25,3,31,18
16140,30.0,3.6,12.326356,76.619103,12.396356,76.689103,2.0,1,1,4,3,1.0,0,3.0,40,3,18,19
9344,36.0,4.7,26.88842,75.800689,26.90842,75.820689,6.0,2,0,1,3,0.0,0,3.0,22,3,11,12
29,35.0,5.0,17.451976,78.385883,17.471976,78.405883,6.0,4,2,2,2,1.0,0,,11,4,1,9
33809,32.0,4.7,17.440827,78.393391,17.460827,78.413391,4.0,4,0,4,3,1.0,0,3.0,24,3,17,10
37553,21.0,4.7,19.055831,72.833984,19.105831,72.883984,5.0,1,2,2,1,1.0,0,3.0,28,3,30,19
42217,39.0,3.9,13.005801,80.250744,13.095801,80.340744,4.0,4,1,1,3,1.0,0,3.0,38,3,29,23
21708,33.0,4.6,15.516833,73.768172,15.596833,73.848172,6.0,4,1,4,3,1.0,0,3.0,29,2,16,22
32215,27.0,4.5,22.308096,73.167753,22.348096,73.207753,1.0,2,1,3,3,1.0,0,,27,3,1,14
29331,26.0,4.9,0.0,0.0,0.09,0.09,,1,1,4,3,0.0,0,3.0,17,4,2,19
6300,29.0,4.9,22.651847,75.881991,22.761847,75.991991,1.0,3,0,3,3,1.0,0,3.0,29,3,10,18
12358,23.0,5.0,26.473698,80.352677,26.513698,80.392677,2.0,2,1,2,3,0.0,0,,18,2,15,14
36796,30.0,4.7,21.157729,72.768726,21.237729,72.848726,2.0,1,2,4,1,1.0,0,,27,3,2,19
30843,21.0,4.6,22.569367,88.433187,22.639367,88.503187,6.0,1,2,4,3,0.0,0,3.0,12,2,14,20
14110,30.0,4.1,25.450377,81.834236,25.530377,81.914236,4.0,4,0,4,3,1.0,0,3.0,41,2,18,23
41035,36.0,4.2,26.902908,75.792934,26.992908,75.882934,4.0,3,2,3,2,1.0,0,3.0,42,3,4,17
19790,34.0,4.5,19.874733,75.353942,19.904733,75.383942,1.0,4,2,2,2,1.0,0,3.0,29,2,17,21
11979,39.0,4.3,12.3085,76.665808,12.3185,76.675808,,4,0,1,3,1.0,0,3.0,23,3,15,8
1961,26.0,4.9,19.131141,72.813074,19.201141,72.883074,1.0,1,1,2,2,1.0,0,,28,4,4,21
34760,27.0,4.8,0.0,0.0,0.05,0.05,,1,1,3,3,0.0,0,3.0,14,2,15,21
21665,22.0,4.6,-22.539129,88.365507,22.629129,88.455507,4.0,4,0,1,3,1.0,0,3.0,21,2,18,23
25884,36.0,4.6,21.170096,72.789122,21.210096,72.829122,4.0,2,1,2,2,1.0,0,3.0,26,4,5,12
1868,22.0,4.2,11.021278,76.995017,11.031278,77.005017,2.0,4,0,2,3,0.0,0,3.0,19,3,7,10
18052,23.0,4.9,21.185047,72.80859,21.215047,72.83859,4.0,3,2,1,2,1.0,0,3.0,18,4,1,18
1023,30.0,4.7,23.234631,77.401663,23.264631,77.431663,2.0,3,2,2,2,0.0,0,3.0,30,2,13,18
41117,37.0,4.7,19.055831,72.833984,19.065831,72.843984,2.0,4,1,2,2,1.0,0,3.0,23,3,9,10
22116,37.0,5.0,19.874733,75.353942,19.934733,75.413942,6.0,3,0,4,3,0.0,0,3.0,25,2,17,18
18008,25.0,4.5,13.045479,80.23311,13.155479,80.34311,1.0,4,0,1,3,1.0,0,3.0,19,3,27,1
29437,29.0,4.9,17.450851,78.379347,17.500851,78.429347,1.0,1,1,4,3,1.0,0,3.0,20,3,17,21
10315,22.0,4.2,13.027018,80.254791,13.057018,80.284791,1.0,4,0,3,3,1.0,0,3.0,26,3,1,23
4316,30.0,4.7,18.546947,73.900626,18.656947,74.010626,6.0,4,2,4,3,1.0,0,,24,3,4,23
7915,23.0,2.5,12.933298,77.614293,13.023298,77.704293,6.0,4,2,4,2,1.0,0,,36,3,16,23
18597,39.0,4.8,10.96185,76.971082,10.99185,77.001082,6.0,1,2,1,1,0.0,0,,15,3,5,21
43412,36.0,3.6,0.0,0.0,0.08,0.08,4.0,4,2,4,2,0.0,0,3.0,37,4,2,24
10649,30.0,4.9,13.045479,80.23311,13.125479,80.31311,,3,0,2,3,1.0,0,3.0,35,3,12,18
27348,29.0,4.5,23.351489,85.324253,23.441489,85.414253,2.0,3,0,2,3,1.0,0,3.0,28,3,29,8
26213,34.0,4.6,22.310526,73.170937,22.320526,73.180937,5.0,4,2,2,2,1.0,0,,17,3,28,11
42734,30.0,4.5,18.592718,73.773572,18.612718,73.793572,2.0,4,2,3,2,1.0,0,3.0,28,3,1,10
22387,38.0,4.0,12.972793,80.249982,12.992793,80.269982,2.0,4,0,2,3,0.0,0,3.0,26,3,13,10
8507,29.0,4.6,15.303897,73.914336,15.333897,73.944336,6.0,3,1,3,2,1.0,0,3.0,12,2,13,17
19526,28.0,4.9,9.985697,76.281128,10.045697,76.341128,2.0,1,2,2,2,1.0,0,3.0,25,2,13,21
13102,21.0,4.6,30.361281,78.068022,30.451281,78.158022,2.0,1,0,3,3,0.0,0,,35,2,14,21
3724,20.0,4.6,26.902908,75.792934,26.952908,75.842934,4.0,1,0,3,3,0.0,0,,26,3,28,21
35290,21.0,4.7,26.911927,75.797282,27.021927,75.907282,1.0,1,1,3,3,1.0,0,3.0,20,4,4,19
3128,37.0,4.1,13.045479,80.23311,13.055479,80.24311,2.0,4,0,1,3,1.0,0,,28,4,1,10
29340,30.0,3.9,22.31279,73.170283,22.44279,73.300283,,1,1,1,3,0.0,0,3.0,34,3,23,20
14352,31.0,4.7,26.482581,80.315628,26.522581,80.355628,,2,2,3,1,1.0,0,3.0,34,2,11,15
15993,37.0,4.6,0.0,0.0,0.06,0.06,,4,1,4,3,1.0,0,,20,3,30,22
41899,22.0,4.5,19.055831,72.833984,19.065831,72.843984,,2,2,3,2,1.0,0,3.0,20,3,24,18
42995,30.0,4.8,13.086438,80.220672,13.096438,80.230672,4.0,4,2,1,2,0.0,0,3.0,15,3,5,10
14532,32.0,4.5,0.0,0.0,0.06,0.06,1.0,4,2,2,3,1.0,0,3.0,21,3,19,23
18358,23.0,4.8,11.022298,76.998349,11.062298,77.038349,5.0,3,2,2,2,1.0,0,3.0,15,3,26,16
24535,26.0,4.5,18.516216,73.842527,18.586216,73.912527,4.0,4,0,4,3,0.0,0,3.0,23,3,6,22
29049,39.0,4.7,22.751857,75.866699,22.771857,75.886699,4.0,4,1,1,3,0.0,0,,17,3,9,9
8134,28.0,4.9,30.88722,75.804893,30.99722,75.914893,5.0,3,0,2,3,0.0,0,3.0,30,2,12,17
14482,26.0,4.7,19.176269,72.836721,19.206269,72.866721,2.0,1,0,2,3,1.0,0,3.0,26,3,15,21
35174,28.0,4.5,26.483672,80.320708,26.543672,80.380708,2.0,4,0,3,3,1.0,0,3.0,15,2,11,22
8223,23.0,4.9,0.0,0.0,0.05,0.05,5.0,4,1,4,2,1.0,0,,12,3,9,22
16136,38.0,4.9,19.065838,72.832658,19.075838,72.842658,6.0,4,0,4,3,1.0,0,3.0,21,4,3,9
45003,26.0,4.6,17.451976,78.385883,17.501976,78.435883,1.0,1,0,3,3,0.0,0,,25,3,19,21
12112,21.0,4.7,0.0,0.0,0.03,0.03,6.0,1,2,4,2,1.0,0,3.0,13,2,17,20
28563,21.0,4.6,21.157735,72.768778,21.287735,72.898778,1.0,4,0,3,3,0.0,0,3.0,18,3,12,23
11587,36.0,5.0,0.0,0.0,0.06,0.06,5.0,4,0,1,3,1.0,0,,29,3,5,22
21260,27.0,4.8,0.0,0.0,0.04,0.04,5.0,3,1,1,3,1.0,0,,11,2,15,15
20604,31.0,4.6,26.956431,75.776649,27.066431,75.886649,,3,1,2,3,1.0,0,3.0,26,4,2,17
21400,27.0,4.9,11.010375,76.95295,11.100375,77.04295,6.0,1,1,2,3,1.0,0,3.0,15,3,25,21
44638,38.0,4.6,26.479108,80.315042,26.609108,80.445042,6.0,4,2,4,2,1.0,0,3.0,18,2,14,23
41229,20.0,5.0,12.3085,76.665808,12.3985,76.755808,4.0,3,1,4,3,1.0,0,3.0,35,4,6,17
34196,36.0,4.5,19.207222,72.972281,19.227222,72.992281,2.0,4,2,1,3,1.0,0,3.0,21,3,30,9
25562,26.0,4.7,12.978453,77.643685,13.108453,77.773685,5.0,3,0,1,3,2.0,0,3.0,35,3,10,18
38891,27.0,4.6,25.451517,81.832616,25.511517,81.892616,6.0,3,0,4,3,0.0,0,3.0,16,2,11,17
27029,36.0,4.7,26.956431,75.776649,27.006431,75.826649,6.0,4,1,2,2,1.0,0,3.0,15,3,17,23
43653,34.0,4.8,21.173343,72.792731,21.263343,72.882731,4.0,4,1,4,3,1.0,0,3.0,27,3,14,23
2171,30.0,4.7,19.1093,72.825451,19.1493,72.865451,6.0,2,1,1,3,0.0,0,3.0,14,3,1,13
39147,34.0,4.9,13.066762,80.251865,13.176762,80.361865,,3,2,2,2,0.0,0,,23,3,20,17
21689,21.0,4.9,12.323194,76.630583,12.383194,76.690583,2.0,1,0,4,3,0.0,0,3.0,15,3,21,21
25013,28.0,4.1,19.12663,72.829976,19.23663,72.939976,5.0,1,1,1,2,1.0,0,3.0,39,3,31,21
18532,29.0,4.8,26.956431,75.776649,27.036431,75.856649,,4,2,2,3,1.0,0,3.0,17,3,18,24
24471,38.0,4.4,22.310237,73.158921,22.440237,73.288921,2.0,3,0,3,3,2.0,0,3.0,40,3,23,18
27878,30.0,4.7,12.981615,80.231598,13.021615,80.271598,2.0,2,1,4,2,1.0,0,3.0,25,3,11,15
43152,33.0,4.7,27.195928,77.998092,27.205928,78.008092,5.0,4,0,3,3,1.0,0,3.0,25,2,17,10
11389,29.0,4.6,23.357804,85.325146,23.387804,85.355146,5.0,1,2,1,2,1.0,0,3.0,20,4,1,20
14275,36.0,4.7,12.949934,77.699386,13.009934,77.759386,2.0,1,1,4,2,1.0,0,3.0,32,4,3,22
25789,25.0,4.8,18.927584,72.832585,18.997584,72.902585,1.0,3,2,1,1,1.0,0,3.0,20,3,31,18
10176,38.0,4.7,15.546594,73.760431,15.586594,73.800431,6.0,2,2,2,2,1.0,0,3.0,22,2,13,12
20823,23.0,4.6,19.003517,72.82765,19.013517,72.83765,2.0,2,2,4,1,1.0,0,,29,3,26,11
32143,35.0,4.6,12.310972,76.659264,12.380972,76.729264,2.0,1,0,3,3,1.0,0,3.0,53,4,2,20
13116,27.0,4.0,15.5696,73.742294,15.5896,73.762294,2.0,4,0,2,3,0.0,0,,20,2,11,9
23860,34.0,4.7,12.934365,77.616155,12.984365,77.666155,6.0,1,1,2,2,1.0,0,,19,3,1,20
31777,27.0,4.2,12.914264,77.6784,12.934264,77.6984,2.0,4,0,3,3,1.0,0,3.0,16,3,9,10
9857,27.0,4.6,19.875522,75.367127,19.925522,75.417127,1.0,4,1,3,2,0.0,0,3.0,13,2,17,22
44502,26.0,4.8,15.496162,73.825364,15.586162,73.915364,,3,2,3,1,1.0,0,,25,2,18,18
27129,30.0,4.7,13.091809,80.219104,13.101809,80.229104,2.0,4,2,2,1,0.0,0,3.0,17,4,1,11
11232,38.0,4.8,22.533662,88.366217,22.543662,88.376217,2.0,4,1,1,2,1.0,0,,23,2,15,8
19202,22.0,4.9,11.024839,77.007003,11.154839,77.137003,4.0,3,1,1,2,1.0,0,,26,3,25,17
1689,37.0,4.6,15.157944,73.950889,15.247944,74.040889,4.0,1,0,3,3,1.0,1,3.0,48,2,16,19
29024,30.0,4.5,26.914142,75.805704,26.924142,75.815704,5.0,4,0,3,3,0.0,0,3.0,28,4,5,9
29045,34.0,4.0,23.369746,85.33982,23.419746,85.38982,2.0,3,0,2,3,1.0,0,3.0,33,3,30,17
15717,33.0,4.8,22.695207,75.866059,22.745207,75.916059,6.0,4,2,3,2,1.0,0,3.0,12,3,15,22
24264,26.0,4.9,11.008638,76.984311,11.038638,77.014311,5.0,3,1,2,2,0.0,0,3.0,15,3,28,21
19036,38.0,4.6,26.911927,75.797282,26.961927,75.847282,,3,1,3,3,1.0,0,,29,3,17,17
1404,30.0,4.7,22.728163,75.884212,22.738163,75.894212,1.0,4,2,2,1,1.0,0,3.0,28,3,5,10
14194,30.0,4.7,19.875337,75.316722,19.925337,75.366722,6.0,4,2,4,2,1.0,0,3.0,19,2,17,23
40581,31.0,5.0,13.029198,77.570997,13.099198,77.640997,4.0,4,0,1,3,1.0,0,3.0,41,3,23,23
41174,29.0,4.6,22.751857,75.866699,22.771857,75.886699,5.0,4,1,1,3,0.0,0,3.0,15,3,7,9
39628,36.0,5.0,10.035573,76.336958,10.165573,76.466958,4.0,4,1,1,3,1.0,0,3.0,30,2,16,24
32241,38.0,3.8,12.323225,76.630028,12.453225,76.760028,2.0,1,1,3,3,1.0,0,,33,3,23,21
39624,31.0,5.0,26.902328,75.794257,27.032328,75.924257,2.0,4,2,1,2,0.0,0,3.0,17,3,16,23
30698,28.0,5.0,26.472001,80.354002,26.542001,80.424002,5.0,1,1,4,2,1.0,0,3.0,35,2,18,20
44561,20.0,4.6,0.0,0.0,0.06,0.06,1.0,3,2,1,3,1.0,0,3.0,29,2,13,17
8144,32.0,4.4,26.911927,75.797282,27.021927,75.907282,,1,0,1,3,2.0,0,3.0,41,4,6,21
36967,30.0,3.8,-15.157944,73.950889,15.247944,74.040889,2.0,1,2,2,3,0.0,0,3.0,36,2,12,19
16975,37.0,4.7,18.994049,72.825203,19.004049,72.835203,2.0,4,2,4,1,0.0,0,3.0,21,3,24,8
40665,30.0,4.8,12.297954,76.665169,12.307954,76.675169,1.0,2,1,2,3,1.0,0,3.0,29,3,5,11
19388,34.0,4.7,21.186438,72.794115,21.206438,72.814115,1.0,2,2,1,1,1.0,0,3.0,34,3,15,12
38593,39.0,4.3,11.001852,76.976268,11.011852,76.986268,1.0,2,0,1,3,0.0,0,3.0,38,3,15,11
38679,21.0,2.6,18.536562,73.896485,18.616562,73.976485,6.0,4,1,1,2,1.0,0,3.0,43,3,25,24
24801,31.0,4.7,11.001852,76.976268,11.071852,77.046268,,4,1,1,2,1.0,0,3.0,24,3,2,23
9983,22.0,4.6,19.120083,72.907385,19.250083,73.037385,2.0,4,2,3,2,1.0,0,3.0,17,3,14,22
28639,27.0,4.9,17.431668,78.408321,17.451668,78.428321,2.0,2,0,2,3,1.0,0,3.0,29,3,1,11
44470,33.0,4.9,19.866969,75.318894,19.916969,75.368894,4.0,1,2,3,2,1.0,0,3.0,28,2,11,21
37789,32.0,4.7,19.103249,72.846749,19.233249,72.976749,6.0,3,2,1,2,1.0,0,,23,4,4,19
160,37.0,4.5,12.975996,80.221898,12.985996,80.231898,,4,2,1,2,0.0,0,3.0,26,3,17,8
20296,24.0,4.8,23.359033,85.325347,23.369033,85.335347,,4,2,4,2,0.0,0,3.0,17,3,21,9
12100,35.0,5.0,0.0,0.0,0.11,0.11,6.0,1,2,1,1,1.0,0,3.0,28,2,14,21
28275,38.0,4.7,12.906229,77.596791,12.926229,77.616791,1.0,4,2,4,2,1.0,0,3.0,29,3,1,20
12603,35.0,4.9,21.173493,72.801953,21.243493,72.871953,,4,1,3,2,1.0,0,3.0,26,3,18,22
42322,37.0,5.0,18.563934,73.915367,18.573935,73.925367,1.0,2,0,1,3,0.0,1,3.0,43,3,5,11
26580,37.0,4.7,26.910262,75.783013,26.960262,75.833013,1.0,1,0,3,3,1.0,0,,39,3,3,19
24823,26.0,5.0,23.371292,85.327872,23.481292,85.437872,1.0,3,2,1,2,1.0,0,,26,4,6,17
29199,24.0,4.7,18.530963,73.828972,18.610963,73.908972,2.0,1,1,1,2,1.0,0,3.0,24,3,27,20
29956,36.0,3.9,22.32,73.17,22.4,73.25,2.0,1,1,3,3,0.0,0,3.0,40,3,2,22
20874,34.0,5.0,17.438263,78.397865,17.448263,78.407865,,2,1,3,3,1.0,0,3.0,30,3,7,11
8352,25.0,4.0,13.081878,80.248519,13.171878,80.338519,5.0,1,2,2,1,1.0,0,3.0,38,3,25,19
40294,26.0,4.7,0.0,0.0,0.11,0.11,4.0,4,2,3,3,1.0,0,3.0,21,3,2,23
4718,22.0,4.9,15.546594,73.760431,15.626594,73.840431,1.0,1,1,3,3,1.0,0,,17,2,18,20
39196,31.0,4.6,13.086438,80.220672,13.116438,80.250672,2.0,1,2,2,3,1.0,0,3.0,30,3,5,21
27405,30.0,4.3,13.091809,80.219104,13.181809,80.309104,,1,2,3,3,0.0,0,3.0,35,4,6,20
41292,22.0,4.7,18.546947,73.900626,18.556947,73.910626,2.0,4,2,4,1,0.0,0,3.0,19,3,17,8
28748,37.0,4.5,27.160934,78.044095,27.230934,78.114095,2.0,1,1,4,2,1.0,0,3.0,38,2,18,21
20553,34.0,5.0,26.846156,75.8023,26.986156,75.9423,6.0,1,0,4,3,1.0,0,,27,3,8,20
32542,34.0,4.3,30.914057,75.83982,31.044057,75.96982,1.0,1,2,2,2,1.0,0,,41,2,14,19
4348,37.0,4.9,12.3085,76.665808,12.3285,76.685808,1.0,2,0,1,3,0.0,0,3.0,41,3,26,12
7728,24.0,4.9,12.978453,77.643685,12.988453,77.653685,6.0,4,2,2,2,0.0,0,,22,4,1,10
39311,26.0,4.9,19.131141,72.813074,19.17114,72.853074,2.0,2,1,3,3,1.0,0,3.0,20,3,28,12
34764,29.0,4.9,27.159795,78.04299,27.239795,78.12299,2.0,1,0,4,3,0.0,0,3.0,34,2,12,19
29714,20.0,4.6,15.576683,73.75575,15.606683,73.78575,2.0,3,1,4,2,1.0,0,,24,2,17,17
8757,22.0,4.8,17.422819,78.449578,17.552819,78.579578,4.0,4,2,4,1,0.0,0,3.0,27,4,2,23
14885,20.0,4.9,30.319528,78.040267,30.429528,78.150267,4.0,1,0,1,3,1.0,0,3.0,37,2,18,19
24263,36.0,4.3,12.949934,77.699386,13.079934,77.829386,,1,0,1,3,1.0,1,3.0,44,3,6,20
19750,32.0,4.7,12.3085,76.665808,12.3985,76.755808,2.0,3,2,1,2,0.0,0,3.0,26,3,4,18
6964,37.0,4.7,19.131141,72.813074,19.19114,72.873074,4.0,4,0,3,3,1.0,0,3.0,27,3,21,11
11024,21.0,4.9,12.299524,76.64262,12.409524,76.75262,4.0,4,0,2,3,1.0,0,3.0,21,3,10,23
2717,38.0,4.6,0.0,0.0,0.01,0.01,1.0,2,1,2,2,0.0,0,,25,2,17,11
41605,35.0,4.8,12.970324,77.645748,12.980324,77.655748,5.0,2,2,3,2,0.0,0,3.0,35,3,3,10
3291,33.0,5.0,23.232357,77.429989,23.272357,77.469989,5.0,3,2,3,1,1.0,0,3.0,18,2,17,15
44112,20.0,4.6,22.761593,75.886362,22.791593,75.916362,,3,2,3,2,0.0,0,3.0,24,3,30,19
16370,26.0,4.9,0.0,0.0,0.08,0.08,1.0,4,0,3,3,1.0,0,3.0,19,2,18,22
12391,39.0,4.1,12.325461,76.632278,12.375461,76.682278,1.0,1,1,2,2,2.0,0,3.0,33,3,30,21
9608,20.0,4.7,21.157729,72.768726,21.167729,72.778726,,4,2,2,2,1.0,0,,18,3,21,10
4421,36.0,4.6,18.539299,73.897902,18.559299,73.917902,,4,1,2,3,1.0,0,3.0,29,3,15,11
17194,30.0,4.7,23.234249,77.434007,23.264249,77.464007,5.0,4,2,1,2,0.0,0,3.0,18,2,11,23
11784,30.0,4.7,12.933298,77.614293,13.013298,77.694293,5.0,3,1,2,2,1.0,0,,32,3,14,17
38526,21.0,4.5,12.323978,76.627961,12.433978,76.737961,6.0,3,2,2,3,0.0,0,3.0,17,3,6,18
40892,24.0,4.6,13.049645,80.242268,13.129645,80.322268,,4,1,4,3,0.0,0,3.0,15,3,27,23
29658,24.0,5.0,9.985697,76.281128,10.115697,76.411128,5.0,1,2,2,1,0.0,0,3.0,43,2,12,21
2123,25.0,4.6,18.546947,73.900626,18.616947,73.970626,2.0,4,2,1,3,1.0,0,,16,3,20,22
35346,25.0,4.7,12.337928,76.617889,12.447928,76.727889,,1,0,4,3,1.0,0,3.0,27,3,6,19
26326,27.0,4.6,18.53408,73.89852,18.58408,73.94852,6.0,1,2,2,3,1.0,0,3.0,18,3,13,17
12773,39.0,4.7,15.516833,73.768172,15.536833,73.788172,5.0,4,1,2,2,1.0,0,3.0,18,2,13,18
30777,23.0,5.0,23.355164,85.324097,23.435164,85.404097,5.0,3,0,2,3,1.0,0,3.0,38,3,6,18
20062,22.0,4.8,19.207222,72.972281,19.237222,73.002281,6.0,1,2,3,1,0.0,0,,13,4,1,20
9219,31.0,4.9,11.024839,77.007003,11.084839,77.067003,5.0,1,1,2,3,0.0,0,3.0,26,3,17,21
2833,39.0,4.0,19.207222,72.972281,19.317222,73.082281,4.0,4,0,3,3,2.0,0,3.0,38,3,14,22
11789,24.0,4.8,0.0,0.0,0.11,0.11,4.0,3,0,1,3,1.0,0,3.0,35,2,12,17
18391,34.0,4.2,11.02091,76.940432,11.15091,77.070432,2.0,1,0,2,3,3.0,0,3.0,48,3,8,22
28481,35.0,4.8,26.90294,75.793007,26.98294,75.873007,5.0,1,1,2,3,1.0,0,3.0,44,3,31,20
19488,39.0,5.0,13.022394,80.242439,13.092394,80.312439,1.0,1,0,4,3,2.0,1,3.0,54,3,23,20
35458,25.0,4.7,21.186608,72.794136,21.236608,72.844136,1.0,4,2,1,2,0.0,0,,16,3,5,22
12679,33.0,4.0,26.482581,80.315628,26.542581,80.375628,2.0,1,2,2,2,2.0,0,3.0,34,2,15,19
39312,21.0,2.7,19.131141,72.813074,19.26114,72.943074,6.0,4,1,2,2,0.0,0,3.0,35,4,6,23
